,uri,artist,album,name,duration_s,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,genre
646,spotify:track:0bhnUFDQFCEHCBlsQfHnj5,J. Cole,KOD,Photograph,218.953,True,0.0299,0.825,0.487,0.0,0.0868,-6.416,0.233,105.05,0.3720000000000001,65,hiphop
647,spotify:track:3rFF7kSm5qBOOPs6ljFgPp,J. Cole,KOD,The Cut Off,237.295,True,0.185,0.74,0.5429999999999999,0.0,0.3720000000000001,-7.979,0.399,78.19800000000002,0.337,60,hiphop
648,spotify:track:2UciqgwVDwro0fev3MFbxJ,J. Cole,KOD,ATM,216.726,True,0.115,0.7190000000000001,0.4970000000000001,0.0,0.0898,-7.661,0.6809999999999999,81.65100000000002,0.345,68,hiphop
649,spotify:track:1AT4xjNarTswd0UZ5FlmKF,J. Cole,KOD,Motiv8,133.921,True,0.135,0.8690000000000001,0.385,0.0,0.0931,-7.801,0.297,149.89700000000005,0.596,66,hiphop
650,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,J. Cole,KOD,Kevin’s Heart,200.309,True,0.482,0.8290000000000001,0.527,0.0,0.631,-6.644,0.3670000000000001,116.078,0.473,73,hiphop
651,spotify:track:5sWbwccBcyHsg5LEKWGZo9,J. Cole,KOD,BRACKETS,315.771,True,0.19,0.675,0.5670000000000001,1.77e-06,0.175,-9.147,0.263,84.039,0.6579999999999999,62,hiphop
652,spotify:track:0Px86mRlxdB3YqpK6KXWlr,J. Cole,KOD,Once an Addict,197.821,True,0.626,0.5479999999999999,0.472,0.0,0.119,-8.343,0.477,82.36,0.138,58,hiphop
653,spotify:track:6onwlDmIVKE8bBgyBRSuS0,J. Cole,KOD,FRIENDS,257.646,True,0.102,0.716,0.652,0.0,0.11,-7.909,0.398,109.295,0.494,60,hiphop
654,spotify:track:5Lgqu1th1KqlG97OF2gWGe,J. Cole,KOD,Window Pain,286.729,True,0.0607,0.72,0.626,0.0,0.0728,-9.351,0.397,75.032,0.182,61,hiphop
655,spotify:track:7EulRO07ZgchxqKUHb8Pvc,J. Cole,KOD,1985,190.176,True,0.147,0.6779999999999999,0.648,0.0,0.182,-5.892,0.445,94.336,0.635,67,hiphop
656,spotify:track:3MWlVSkoLS1e66nlZ2tuWJ,J. Cole,4 Your Eyez Only,For Whom The Bell Tolls,127.88,True,0.536,0.595,0.416,0.0,0.293,-10.957,0.0366,74.556,0.185,58,hiphop
657,spotify:track:6AGON2BGdPmPMJGiiNuuwl,J. Cole,4 Your Eyez Only,Immortal,201.666,True,0.455,0.7440000000000001,0.43,2.73e-06,0.126,-10.604,0.309,92.039,0.266,65,hiphop
658,spotify:track:6I6NX6tjGsxFAsIfGzY9lJ,J. Cole,4 Your Eyez Only,Deja Vu,264.746,True,0.35200000000000004,0.657,0.421,0.000218,0.187,-11.378,0.412,174.063,0.181,69,hiphop
659,spotify:track:2z3joGXrdGL2iEjIKQTiN1,J. Cole,4 Your Eyez Only,Ville Mentality,194.346,True,0.745,0.87,0.386,0.00013000000000000002,0.122,-7.843,0.0684,119.91,0.642,62,hiphop
660,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,J. Cole,4 Your Eyez Only,She's Mine Pt. 1,209.08,True,0.7659999999999999,0.439,0.204,0.0913,0.284,-15.165,0.0587,139.65200000000002,0.0408,61,hiphop
661,spotify:track:3pjUyVbFmM96tYhSaKJwTt,J. Cole,4 Your Eyez Only,Change,331.48,True,0.6659999999999999,0.74,0.523,0.0014199999999999998,0.0968,-10.753,0.233,97.063,0.235,64,hiphop
662,spotify:track:0utlOiJy2weVl9WTkcEWHy,J. Cole,4 Your Eyez Only,Neighbors,216.52,True,0.319,0.898,0.28300000000000003,0.000383,0.11,-12.335,0.35600000000000004,138.97,0.469,72,hiphop
663,spotify:track:77IAeEz8LEchPN8UNjaTJ2,J. Cole,4 Your Eyez Only,Foldin Clothes,316.92,True,0.234,0.698,0.487,0.00086,0.0724,-9.887,0.312,161.94299999999996,0.614,58,hiphop
664,spotify:track:5rmcjZTrE9JR1YrbNZDFNW,J. Cole,4 Your Eyez Only,She's Mine Pt. 2,278.92,True,0.7979999999999999,0.486,0.194,0.00624,0.114,-15.265,0.0712,70.031,0.048,58,hiphop
665,spotify:track:1vvnYpYEMVB4aq9I6tHIEB,J. Cole,4 Your Eyez Only,4 Your Eyez Only,530.253,True,0.3670000000000001,0.701,0.485,6.31e-05,0.0852,-10.305,0.364,78.863,0.496,64,hiphop
666,spotify:track:4YwNf1fLZt9IQhJeHNWfBi,J. Cole,2014 Forest Hills Drive,Intro,129.266,True,0.8440000000000001,0.456,0.268,0.0693,0.107,-15.164,0.0417,78.531,0.12,57,hiphop
667,spotify:track:6NyhBA9M6KK0fuVsojxL00,J. Cole,2014 Forest Hills Drive,January 28th,242.813,True,0.259,0.483,0.546,0.0,0.0951,-8.59,0.349,81.96700000000001,0.3720000000000001,62,hiphop
668,spotify:track:6Ius4TC0L3cN74HT7ENE6e,J. Cole,2014 Forest Hills Drive,Wet Dreamz,239.32,True,0.0752,0.504,0.705,0.0,0.128,-8.205,0.364,175.483,0.584,77,hiphop
669,spotify:track:4txn9qnwK3ILQqv5oq2mO3,J. Cole,2014 Forest Hills Drive,03' Adolescence,264.213,True,0.389,0.518,0.809,0.0,0.275,-6.362,0.5660000000000001,146.216,0.261,62,hiphop
670,spotify:track:7lL3MvFWFFSD25pBz72Agj,J. Cole,2014 Forest Hills Drive,A Tale of 2 Citiez,269.786,True,0.5529999999999999,0.5589999999999999,0.556,0.0,0.251,-7.8439999999999985,0.531,189.861,0.362,68,hiphop
671,spotify:track:4Tjh34RS4ACZ6f6srlDBg8,J. Cole,2014 Forest Hills Drive,Fire Squad,288.2,True,0.279,0.516,0.738,0.0,0.621,-7.21,0.415,175.43200000000004,0.595,65,hiphop
672,spotify:track:4qRjfovbhI4EwP7VQNfxVW,J. Cole,2014 Forest Hills Drive,St. Tropez,257.92,True,0.054000000000000006,0.561,0.541,0.0371,0.0627,-9.818,0.0711,84.241,0.324,59,hiphop
673,spotify:track:16qYlQ6koFxYVbiJbGHblz,J. Cole,2014 Forest Hills Drive,G.O.M.D.,301.133,True,0.331,0.889,0.393,8.67e-06,0.28300000000000003,-10.821,0.267,128.065,0.304,73,hiphop
674,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,2014 Forest Hills Drive,No Role Modelz,292.986,True,0.302,0.696,0.521,0.0,0.0565,-8.465,0.332,100.0,0.458,81,hiphop
675,spotify:track:30Chv2SmIry70YwtmtaKnj,J. Cole,2014 Forest Hills Drive,Hello,219.173,True,0.0774,0.631,0.7,1.19e-05,0.106,-8.565,0.212,159.97299999999996,0.329,59,hiphop
676,spotify:track:1HNs07uZxZniPNmniw2GTa,J. Cole,2014 Forest Hills Drive,Apparently,293.04,True,0.564,0.8009999999999999,0.5429999999999999,0.0,0.116,-9.236,0.091,133.982,0.534,68,hiphop
677,spotify:track:4gkl7QbQvBd3TM9PhlWFkI,J. Cole,2014 Forest Hills Drive,Love Yourz,211.68,True,0.609,0.502,0.623,0.0,0.119,-8.812000000000003,0.441,75.555,0.399,69,hiphop
678,spotify:track:01VGA34ATxwp0Xo1ldduo2,J. Cole,2014 Forest Hills Drive,Note to Self,875.306,True,0.855,0.652,0.455,0.0,0.171,-8.673,0.115,83.15100000000002,0.325,55,hiphop
679,spotify:track:6cvmUK21hD3GuKsSzrEe8B,J. Cole,The Blow Up,I Really Mean It - Freestyle,177.024,True,0.037000000000000005,0.52,0.937,0.0,0.348,-4.14,0.39,81.994,0.7070000000000001,32,hiphop
680,spotify:track:5uwT58QBSoxYp56gcndyHL,J. Cole,The Blow Up,Knock on Wood - Freestyle,133.642,True,0.0678,0.7509999999999999,0.6629999999999999,0.0,0.116,-12.49,0.183,104.812,0.688,34,hiphop
681,spotify:track:0rLNG4m2VQCONxX2hd5cW4,J. Cole,The Blow Up,Shook Ones - Freestyle,107.075,True,0.256,0.773,0.907,6.64e-05,0.118,-5.069,0.281,96.237,0.6609999999999999,37,hiphop
682,spotify:track:4fB7KVITypXsvTxaeQKHxt,J. Cole,The Blow Up,Premeditated Murder,235.206,True,0.0527,0.606,0.914,0.0,0.252,-4.837,0.175,82.82600000000002,0.448,34,hiphop
683,spotify:track:7zTZ7D5NSfY5YMMC9blIGX,J. Cole,The Blow Up,The Last Stretch,211.565,True,0.284,0.669,0.818,0.0,0.377,-8.021,0.453,83.185,0.5379999999999999,29,hiphop
684,spotify:track:1WogLCQFbgPM08p6kyeW7v,J. Cole,The Blow Up,In the Morning,224.653,True,0.738,0.428,0.7659999999999999,5.11e-06,0.185,-6.845,0.555,76.969,0.586,36,hiphop
685,spotify:track:0QrtYeqkRsf6Pb5hRXYfVi,J. Cole,The Blow Up,Sky Boy,163.422,True,0.111,0.384,0.928,0.0,0.459,-10.478,0.647,162.907,0.616,26,hiphop
686,spotify:track:0ppeNNZVDaBTZx1Cxo5i0I,J. Cole,The Blow Up,Serenade,128.653,True,0.0311,0.6859999999999999,0.8290000000000001,0.0,0.153,-7.327000000000001,0.062,91.014,0.342,29,hiphop
687,spotify:track:1B8DBwB73rQ58AdIRjJXDj,J. Cole,The Blow Up,Unabomber,192.522,True,0.0378,0.7170000000000001,0.777,2.38e-06,0.0735,-7.818,0.133,160.037,0.39,31,hiphop
688,spotify:track:1SDxrYOlJcjDlGhVgG8Wj5,J. Cole,The Blow Up,Higher,226.272,True,0.274,0.8240000000000001,0.664,0.0,0.5770000000000001,-7.642,0.301,88.022,0.664,38,hiphop
689,spotify:track:68Nw2xK5jKm3u9Szf4XB1Y,J. Cole,The Blow Up,We On,235.154,True,0.28300000000000003,0.539,0.8240000000000001,0.0,0.139,-5.978,0.0906,160.08700000000005,0.24,28,hiphop
690,spotify:track:6ccfrQmco4PbFw5e9jFZjI,J. Cole,Born Sinner,Villuminati,307.866,True,0.0493,0.657,0.836,0.00366,0.3670000000000001,-6.075,0.196,107.352,0.049,0,hiphop
691,spotify:track:5Z0QFA0MNpTEXDTm1JQGFA,J. Cole,Born Sinner,Kerney Sermon,46.066,True,0.643,0.6459999999999999,0.608,0.0,0.353,-10.688,0.7509999999999999,161.246,0.966,0,hiphop
692,spotify:track:6f4zhNCHd5nZYyrSoweJgQ,J. Cole,Born Sinner,Land of the Snakes,254.453,True,0.23,0.772,0.7290000000000001,0.0,0.257,-7.808,0.292,104.031,0.475,0,hiphop
693,spotify:track:7zOVeq49C7gqxt71VZdCwW,J. Cole,Born Sinner,Power Trip,241.16,True,0.322,0.667,0.61,0.000203,0.426,-7.0539999999999985,0.217,99.991,0.465,0,hiphop
694,spotify:track:5ICIWsIK8ulJgKvy0l0lVf,J. Cole,Born Sinner,Mo Money,77.64,True,0.7559999999999999,0.617,0.7190000000000001,0.0,0.149,-7.635,0.387,84.831,0.477,0,hiphop
695,spotify:track:2XgBzWsS8cvW5ghjSpccsO,J. Cole,Born Sinner,Trouble,258.399,True,0.174,0.74,0.474,8.31e-06,0.153,-8.708,0.0622,107.454,0.0818,0,hiphop
696,spotify:track:6VJZQn8TpEBrWfBssoGXJC,J. Cole,Born Sinner,Runaway,314.493,True,0.195,0.475,0.757,0.0,0.37,-7.307,0.35700000000000004,187.929,0.0707,0,hiphop
697,spotify:track:4QEqNY61dZ7skP0UsILYOE,J. Cole,Born Sinner,She Knows,296.52,True,0.0192,0.7659999999999999,0.7390000000000001,0.0794,0.229,-10.364,0.0805,118.005,0.185,0,hiphop
698,spotify:track:7qI35x8ORUuPvUGQOq3K73,J. Cole,Born Sinner,Rich Niggaz,276.093,True,0.472,0.586,0.7170000000000001,0.00236,0.104,-8.543,0.197,125.007,0.306,0,hiphop
699,spotify:track:6hPFsyIi5BMlRdsVmxLSzN,J. Cole,Born Sinner,Where's Jermaine?,36.666,True,0.893,0.423,0.241,0.0,0.338,-12.823,0.0646,140.399,0.787,0,hiphop
700,spotify:track:2CysnHkoqgIH2E0KgW54A5,J. Cole,Born Sinner,Forbidden Fruit,268.666,True,0.5479999999999999,0.838,0.505,0.00127,0.211,-9.354,0.383,110.029,0.407,0,hiphop
701,spotify:track:5BjpU9pWex1cfEiHKGKsry,J. Cole,Born Sinner,Chaining Day,284.506,True,0.279,0.625,0.642,1.22e-06,0.103,-7.291,0.168,84.544,0.333,0,hiphop
702,spotify:track:4QYM5PBzetgYl30mjqil2m,J. Cole,Born Sinner,Ain't That Some Shit,147.413,True,0.0814,0.703,0.852,0.0014,0.314,-5.932,0.196,76.471,0.961,0,hiphop
703,spotify:track:6sTjX4kz3bsL5FFTTWpvL0,J. Cole,Born Sinner,Crooked Smile,278.573,True,0.433,0.607,0.784,0.0,0.6890000000000001,-6.292999999999998,0.268,81.00399999999998,0.482,0,hiphop
704,spotify:track:5BSBe6zjBakFJj3nYw2HRm,J. Cole,Born Sinner,Let Nas Down,277.2,True,0.0256,0.458,0.74,0.0,0.29600000000000004,-5.65,0.245,79.255,0.37,0,hiphop
705,spotify:track:4a8lP0UjqIlwTiyingvYm0,J. Cole,Born Sinner,Born Sinner,209.36,True,0.301,0.556,0.908,0.0,0.129,-4.759,0.245,158.151,0.715,0,hiphop
706,spotify:track:4Tqro5z3Uj9cDOWKOPaqMD,J. Cole,Cole World: The Sideline Story,Intro,82.613,True,0.8640000000000001,0.49,0.303,0.000383,0.105,-14.768,0.422,62.81800000000001,0.0569,43,hiphop
707,spotify:track:1Yl4UBgyoHPgyne7rEsFZp,J. Cole,Cole World: The Sideline Story,Dollar And A Dream III,283.066,True,0.516,0.42,0.726,0.0,0.0907,-7.113,0.415,76.585,0.316,50,hiphop
708,spotify:track:3mTpegrOwRn0oJjv4TSbEE,J. Cole,Cole World: The Sideline Story,Can't Get Enough,225.96,False,0.139,0.768,0.62,0.0,0.521,-7.399,0.0658,132.035,0.589,65,hiphop
709,spotify:track:6sZv0ECT8cEW3oZtoCuVg4,J. Cole,Cole World: The Sideline Story,Lights Please,208.16,True,0.0293,0.813,0.563,0.0,0.125,-7.082999999999998,0.269,83.009,0.7609999999999999,61,hiphop
710,spotify:track:2NJu5JtZLPmmuZF7Lr4Arr,J. Cole,Cole World: The Sideline Story,Interlude,99.68,True,0.936,0.521,0.285,0.000168,0.115,-14.619000000000002,0.105,64.825,0.157,45,hiphop
711,spotify:track:5pIn0ZiclQOMzoFUlgDY0f,J. Cole,Cole World: The Sideline Story,Sideline Story,237.853,True,0.705,0.745,0.5720000000000001,0.0,0.146,-7.002999999999999,0.174,89.051,0.6629999999999999,53,hiphop
712,spotify:track:4OSRNTDInE9bDHBBJ77tMw,J. Cole,Cole World: The Sideline Story,Mr. Nice Watch,237.946,True,0.0929,0.556,0.574,0.000219,0.113,-8.555,0.0951,138.954,0.29,50,hiphop
713,spotify:track:5vSqkO8k4lrXPj2xlYL4br,J. Cole,Cole World: The Sideline Story,Cole World,184.586,True,0.00137,0.695,0.768,0.0,0.0964,-8.818999999999997,0.136,156.974,0.499,57,hiphop
714,spotify:track:4OkiWfrZKmmVoILXk8JEtl,J. Cole,Cole World: The Sideline Story,In The Morning,234.386,False,0.764,0.44,0.6709999999999999,0.0,0.212,-10.598,0.477,83.07799999999997,0.479,64,hiphop
715,spotify:track:3l6lmZCaZdnc90MI2BktqP,J. Cole,Cole World: The Sideline Story,Lost Ones,263.72,True,0.103,0.727,0.7809999999999999,0.0,0.0537,-8.613999999999999,0.29,81.07600000000002,0.682,60,hiphop
716,spotify:track:6Nw1WHydftZy2joT2nTiCR,J. Cole,Cole World: The Sideline Story,Nobody's Perfect,190.653,True,0.0974,0.7929999999999999,0.498,1.26e-05,0.13,-11.208,0.17,119.988,0.4270000000000001,63,hiphop
717,spotify:track:2lSyPI9VHK06g1yxbtwMXq,J. Cole,Cole World: The Sideline Story,Never Told,211.52,True,0.396,0.326,0.65,0.0,0.119,-9.574,0.199,84.461,0.438,48,hiphop
718,spotify:track:1CivPhVrRCMZixFOQe3NKx,J. Cole,Cole World: The Sideline Story,Rise and Shine,274.96,True,0.0551,0.425,0.768,0.0,0.19,-5.9689999999999985,0.272,81.337,0.274,53,hiphop
719,spotify:track:2a3QH6bZDNpeC2YUMH5A2K,J. Cole,Cole World: The Sideline Story,God's Gift,212.8,True,0.0311,0.332,0.7909999999999999,0.000264,0.104,-4.489,0.22,79.65,0.439,50,hiphop
720,spotify:track:2aMHA0kCzCKDiRTNEe4NJc,J. Cole,Cole World: The Sideline Story,Breakdown,285.306,True,0.0207,0.455,0.647,0.0556,0.098,-7.27,0.203,99.505,0.489,49,hiphop
721,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,J. Cole,Cole World: The Sideline Story,Work Out,235.32,True,0.0531,0.831,0.4270000000000001,0.0,0.307,-6.903,0.106,93.004,0.21600000000000005,77,hiphop
722,spotify:track:0tm4A93BbArNomNV1ucmJi,J. Cole,The Come Up,Intro,54.2,False,0.78,0.614,0.482,0.0,0.152,-12.859000000000002,0.16699999999999998,94.024,0.8390000000000001,24,hiphop
723,spotify:track:0aVfOb4l3toLypWSTukASc,J. Cole,The Come Up,Simba,156.106,False,0.498,0.664,0.675,0.0,0.334,-12.862,0.728,109.745,0.867,31,hiphop
724,spotify:track:4NPPrRFKXbRSxGoUJu9tN2,J. Cole,The Come Up,I'm The Man,178.733,False,0.17800000000000002,0.757,0.705,0.0,0.365,-11.15,0.325,99.732,0.63,31,hiphop
725,spotify:track:2QSFayXKhKO6Gqop3ol7u2,J. Cole,The Come Up,School Daze,232.266,False,0.119,0.3720000000000001,0.721,0.0,0.3670000000000001,-11.804,0.386,167.88299999999995,0.636,28,hiphop
726,spotify:track:1QRareuHnYnzfJYTNEw10x,J. Cole,The Come Up,Dollar & A Dream,276.92,False,0.015,0.584,0.62,0.0,0.364,-11.375,0.35100000000000003,83.37799999999999,0.51,29,hiphop
727,spotify:track:0XvpEG40LcJVhaUazZ7qWu,J. Cole,The Come Up,Throw It Up,218.853,False,0.332,0.454,0.628,0.0,0.0322,-14.220999999999998,0.393,95.784,0.785,27,hiphop
728,spotify:track:2dfzQAzxPvOeVMgSqmVQxf,J. Cole,The Come Up,Quote Me,144.92,False,0.0479,0.519,0.779,0.0,0.382,-12.485,0.295,104.011,0.831,25,hiphop
729,spotify:track:777E75k07EmpEWXUiJBgph,J. Cole,The Come Up,Split You Up,192.36,False,0.157,0.579,0.5670000000000001,0.0,0.0731,-11.562,0.324,82.14399999999998,0.598,30,hiphop
730,spotify:track:4La2dmMCY8EuLJtiHLGovH,J. Cole,The Come Up,Plain,90.693,False,0.983,0.696,0.0532,0.0,0.701,-20.754,0.752,135.975,0.575,22,hiphop
731,spotify:track:1RDfoUKLf4JE2SAyngMn9n,J. Cole,The Come Up,The Come Up,131.306,False,0.361,0.518,0.68,0.0,0.73,-12.09,0.429,62.919,0.63,25,hiphop
732,spotify:track:3LLdZs19mDkmvX7s1iTFj5,J. Cole,The Come Up,Mighty Crazy,82.146,False,0.274,0.57,0.8079999999999999,0.0,0.115,-12.525,0.48,93.237,0.515,25,hiphop
733,spotify:track:4sLFhYeZOLJ3G7XmVilAtr,J. Cole,The Come Up,Dead Presidents,189.293,False,0.284,0.68,0.6709999999999999,0.0,0.274,-10.647,0.259,87.024,0.608,36,hiphop
734,spotify:track:1FTT5rBVSR69Bi1nbkYOH3,J. Cole,The Come Up,Homecoming,115.973,False,0.547,0.5589999999999999,0.49,0.0,0.32,-11.899,0.165,86.07600000000002,0.7559999999999999,25,hiphop
735,spotify:track:3Tfo3wrVM1hPJobHWiLMKS,J. Cole,The Come Up,Carolina On My Mind,221.32,False,0.28800000000000003,0.35,0.529,0.0,0.16,-12.241,0.191,164.792,0.541,28,hiphop
736,spotify:track:7jKNXf01cKMs9ChaTVArwQ,J. Cole,The Come Up,Can't Cry,255.573,False,0.156,0.481,0.601,0.0,0.28,-11.598,0.392,73.447,0.37,32,hiphop
737,spotify:track:61Z5RMvhwCzoZfvAzMmATn,J. Cole,The Come Up,Goin Off,169.04,False,0.324,0.755,0.5529999999999999,0.0,0.16899999999999998,-10.947,0.324,91.014,0.206,25,hiphop
738,spotify:track:2fO5nU9GmjFEsKtYoSg2zB,J. Cole,The Come Up,Get It,217.16,False,0.232,0.6459999999999999,0.634,0.0,0.189,-13.06,0.359,82.53399999999998,0.505,26,hiphop
739,spotify:track:4Ou7OfkFRlR4HJ6NCG0mpL,J. Cole,The Come Up,I Do My Thing,162.32,False,0.5820000000000001,0.583,0.466,0.0,0.2,-13.989,0.439,70.03,0.7120000000000001,27,hiphop
740,spotify:track:1qyFlfPREPbRcS2BNszdYI,Drake,Care Package,Dreams Money Can Buy,253.803,True,0.765,0.423,0.5870000000000001,0.0,0.114,-6.635,0.529,180.331,0.33,59,hiphop
741,spotify:track:0Tacxc5lDJ8LwiO1pWNSl8,Drake,Care Package,The Motion,240.956,True,0.371,0.631,0.7879999999999999,0.000317,0.108,-7.142,0.102,157.769,0.544,64,hiphop
742,spotify:track:4n4BflhWjCHIxrI4v7Xt9s,Drake,Care Package,How Bout Now,235.566,True,0.205,0.789,0.404,0.0,0.219,-8.363999999999999,0.23,122.062,0.472,65,hiphop
743,spotify:track:4Wjhj0WjkyECccfHVIgaTq,Drake,Care Package,Trust Issues,281.518,True,0.779,0.421,0.539,0.0,0.111,-5.456,0.274,89.177,0.523,66,hiphop
744,spotify:track:4czcw3NVLY0of5hTD7OufN,Drake,Care Package,Days in The East,353.697,True,0.348,0.733,0.361,0.000285,0.0942,-11.129,0.135,94.902,0.0361,58,hiphop
745,spotify:track:3W3FVHEDetkiRkkGKDmdir,Drake,Care Package,Draft Day,266.325,True,0.0322,0.6729999999999999,0.81,0.0,0.133,-3.793,0.36,166.084,0.564,56,hiphop
746,spotify:track:6C9SwoZ5OrxcvkntgA5t8s,Drake,Care Package,4pm in Calabasas,240.217,True,0.115,0.743,0.66,0.0,0.101,-4.802,0.418,192.031,0.5489999999999999,59,hiphop
747,spotify:track:0FnxK9FEAQyPJ284QcieNb,Drake,Care Package,5 Am in Toronto,205.264,True,0.0678,0.555,0.88,0.0,0.0723,-4.325,0.265,87.195,0.391,59,hiphop
748,spotify:track:3sMC6vfTTSa0mMAPTwzDVD,Drake,Care Package,I Get Lonely,253.561,False,0.706,0.477,0.501,5.61e-06,0.0953,-9.178,0.0398,81.376,0.6890000000000001,56,hiphop
749,spotify:track:4alHkxxwAhvoGg3dJCATKV,Drake,Care Package,My Side,294.65,True,0.603,0.5489999999999999,0.495,7.26e-06,0.0979,-5.6610000000000005,0.133,81.012,0.385,53,hiphop
750,spotify:track:2xUHiyGeGrWmmfv7NbDTWC,Drake,Care Package,Jodeci Freestyle,254.022,True,0.0111,0.498,0.8440000000000001,0.0,0.102,-2.834,0.268,88.435,0.282,54,hiphop
751,spotify:track:6MR5IBSNfDmiwnrlQpVw4w,Drake,Care Package,Club Paradise,283.816,True,0.758,0.338,0.7290000000000001,3.24e-05,0.18,-6.419,0.102,184.174,0.5429999999999999,56,hiphop
752,spotify:track:18t8ypY0HYaQuGBxg2KdT2,Drake,Care Package,Free Spirit,252.884,True,0.281,0.508,0.748,0.0,0.168,-4.997,0.33,100.414,0.225,54,hiphop
753,spotify:track:27Tqjd2nMW2mIp6Yk1ovwY,Drake,Care Package,Heat Of The Moment,343.455,True,0.179,0.6409999999999999,0.454,0.000116,0.065,-8.344,0.133,78.036,0.302,51,hiphop
754,spotify:track:56NDFbD0tCUawnqeU2wcvv,Drake,Care Package,Girls Love Beyoncé,225.011,True,0.782,0.619,0.489,0.0,0.106,-11.25,0.46,126.046,0.328,61,hiphop
755,spotify:track:73IE87H0g2MBmdn41lkVto,Drake,Care Package,Paris Morton Music,251.239,True,0.414,0.505,0.494,7.979999999999999e-05,0.105,-8.635,0.315,171.97799999999995,0.141,56,hiphop
756,spotify:track:3e0ZGE7Gp034iLknjQk4QW,Drake,Care Package,Can I,189.289,True,0.484,0.643,0.17800000000000002,0.0108,0.122,-8.56,0.0588,85.042,0.0674,58,hiphop
757,spotify:track:1v24T2ug4TlssYZvI3aL4O,Drake,So Far Gone,Lust For Life,176.179,True,0.939,0.462,0.422,0.0327,0.108,-10.380999999999998,0.175,87.36399999999998,0.0853,58,hiphop
758,spotify:track:3XLSlQLJf3Ut0zvMUxnF1h,Drake,So Far Gone,Houstatlantavegas,290.791,True,0.393,0.6829999999999999,0.695,0.00124,0.124,-6.797999999999999,0.0574,135.33700000000002,0.406,59,hiphop
759,spotify:track:6NwhtCYkfwWlcR62Ac4E7y,Drake,So Far Gone,Successful,375.05,True,0.536,0.562,0.544,0.0,0.17,-5.065,0.369,159.517,0.231,60,hiphop
760,spotify:track:4FDSPGncHRpr6yB8DD4CtI,Drake,So Far Gone,Let’s Call It Off,234.175,True,0.00427,0.79,0.731,0.29,0.157,-4.607,0.0327,127.403,0.938,51,hiphop
761,spotify:track:0JaVdpmiex2EP7bBzyKVTa,Drake,So Far Gone,November 18th,188.189,True,0.579,0.7490000000000001,0.476,0.0,0.1,-11.147,0.507,71.937,0.534,61,hiphop
762,spotify:track:2hcohLIysMxofYziluXCoX,Drake,So Far Gone,Ignant Shit,302.492,True,0.18600000000000005,0.591,0.846,0.0,0.463,-3.687,0.276,94.795,0.121,58,hiphop
763,spotify:track:3lkkkYc1wBj5l3FVlpqvP6,Drake,So Far Gone,A Night Off,193.962,True,0.374,0.611,0.508,3.87e-06,0.168,-5.573,0.0741,103.612,0.368,50,hiphop
764,spotify:track:7mPoCVGP752A5DtHf1SKkM,Drake,So Far Gone,Say What's Real,230.717,True,0.632,0.462,0.773,0.0,0.212,-5.375,0.28800000000000003,86.15700000000002,0.455,50,hiphop
765,spotify:track:524wvipGqxPKYWxkjf9y46,Drake,So Far Gone,Little Bit,230.484,True,0.0999,0.758,0.888,0.0336,0.6609999999999999,-4.899,0.0374,120.392,0.7709999999999999,54,hiphop
766,spotify:track:3QLjDkgLh9AOEHlhQtDuhs,Drake,So Far Gone,Best I Ever Had,257.69,True,0.19,0.395,0.922,0.0,0.134,-2.176,0.375,162.361,0.5579999999999999,64,hiphop
767,spotify:track:2TWSilrWcTrgVKcP8kfEfg,Drake,So Far Gone,Unstoppable,209.957,True,0.165,0.774,0.912,0.0,0.745,-2.787,0.34700000000000003,150.083,0.821,49,hiphop
768,spotify:track:0q7LGcVSpsIoSbjChtZ8lI,Drake,So Far Gone,Uptown,382.262,True,0.00391,0.416,0.8240000000000001,0.0,0.104,-3.075,0.343,85.43299999999998,0.417,60,hiphop
769,spotify:track:43iKgGbmfqPLh3mxUlospI,Drake,So Far Gone,Sooner Than Later,262.046,True,0.17800000000000002,0.616,0.501,1.2e-05,0.105,-5.722,0.24,94.554,0.506,50,hiphop
770,spotify:track:4i3GraNMzBKze1WsVl38DS,Drake,So Far Gone,Bria's Interlude,139.574,True,0.209,0.49,0.507,0.00104,0.119,-6.205,0.0849,147.037,0.237,52,hiphop
771,spotify:track:6MlGqWzDiLkZ0vmAEsisEk,Drake,So Far Gone,The Calm,243.723,True,0.8190000000000001,0.471,0.784,1.13e-05,0.107,-8.25,0.883,160.833,0.258,48,hiphop
772,spotify:track:6hHKFReuQR9VQp39ev43wY,Drake,So Far Gone,Outro,174.398,True,0.988,0.397,0.0906,0.856,0.344,-21.655,0.054000000000000006,185.167,0.136,46,hiphop
773,spotify:track:4XTXamS1g4g93jPxyuFJJ6,Drake,So Far Gone,Brand New,213.492,True,0.631,0.399,0.491,0.0,0.171,-8.992,0.0714,94.542,0.35600000000000004,57,hiphop
774,spotify:track:3SnXwQUrvSacFziUYXTNKY,Drake,So Far Gone,Congratulations,332.529,True,0.0185,0.333,0.8590000000000001,0.0,0.22,-2.286,0.14800000000000002,86.882,0.125,56,hiphop
